e_;k_;d_;c_;c_local;provid;b_;b_local;culture;faith;terrain;baronytype
e_heartland;k_ozarks;d_salem;c_us_mo_springfield;Springfield;4553;b_us_mo_nixa;Nixa;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_springfield;Springfield;4554;b_us_mo_monett;Monett;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_jasper;Jasper;4555;b_us_mo_joplin;Joplin;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_jasper;Jasper;4556;b_us_ks_pittsburg;Pittsburg;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_jasper;Jasper;4557;b_us_ok_grove;Grove;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_fort_leonard_wood;Fort Leonard Wood;4558;b_us_mo_fort_leonard_wood;Fort Leonard Wood;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_fort_leonard_wood;Fort Leonard Wood;4559;b_us_mo_lebanon;Lebanon;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_fort_leonard_wood;Fort Leonard Wood;4560;b_us_mo_ava;Ava;ozark;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_bolivar;Bolivar;4561;b_us_mo_bolivar;Bolivar;heartlander;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_bolivar;Bolivar;4562;b_us_mo_el_dorado_springs;El Dorado Springs;heartlander;catholic;plains;castle_holding
e_heartland;k_ozarks;d_salem;c_us_mo_bolivar;Bolivar;4563;b_us_mo_warsaw;Warsaw;heartlander;catholic;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_jonesboro;Jonesboro;4564;b_us_ar_jonesboro;Jonesboro;gatewayan;revelationist;farmlands;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_jonesboro;Jonesboro;4565;b_us_ar_paragould;Paragould;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_jonesboro;Jonesboro;4566;b_us_ar_walnut_ridge;Walnut Ridge;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_mississippi;Mississippi;4567;b_us_ar_blytheville;Blytheville;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_mississippi;Mississippi;4568;b_us_ar_west_memphis;West Memphis;gatewayan;revelationist;farmlands;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_mississippi;Mississippi;4569;b_us_ar_forrest_city;Forrest City;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_helena_west_helena;Helena-West Helena;4570;b_us_ar_helena_west_helena;Helena-West Helena;tuskegean;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_helena_west_helena;Helena-West Helena;4571;b_us_ar_marianna;Marianna;tuskegean;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_helena_west_helena;Helena-West Helena;4572;b_us_ar_brinkley;Brinkley;tuskegean;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_wynne;Wynne;4573;b_us_ar_newport;Newport;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_arkansas_delta;c_us_ar_wynne;Wynne;4574;b_us_ar_wynne;Wynne;gatewayan;revelationist;plains;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_fort_smith;Fort Smith;4575;b_us_ar_fort_smith;Fort Smith;dixie;catholic;farmlands;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_fort_smith;Fort Smith;4576;b_us_ar_dardanelle;Dardanelle;dixie;catholic;mountains;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_fort_smith;Fort Smith;4577;b_us_ar_waldron;Waldron;dixie;catholic;mountains;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_el_dorado;El Dorado;4578;b_us_ar_el_dorado;El Dorado;dixie;revelationist;forest;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_el_dorado;El Dorado;4579;b_us_ar_magnolia;Magnolia;dixie;revelationist;forest;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_el_dorado;El Dorado;4580;b_us_ar_hope;Hope;dixie;revelationist;forest;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ar_el_dorado;El Dorado;4581;b_us_ar_arkadelphia;Arkadelphia;dixie;revelationist;forest;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ok_idabel;Idabel;4582;b_us_ar_de_queen;De Queen;dixie;catholic;hills;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ok_idabel;Idabel;4583;b_us_ok_idabel;Idabel;dixie;catholic;hills;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ok_idabel;Idabel;4584;b_us_ar_nashville;Nashville;dixie;catholic;forest;castle_holding
e_heartland;k_ozarks;d_timberland;c_us_ok_idabel;Idabel;4585;b_us_ar_mena;Mena;dixie;catholic;hills;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_des_moines;Des Moines;4586;b_us_ia_des_moines;Des Moines;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_des_moines;Des Moines;4587;b_us_ia_ames;Ames;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_des_moines;Des Moines;4588;b_us_ia_perry;Perry;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_sioux_city;Sioux City;4589;b_us_ia_sioux_city;Sioux City;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_sioux_city;Sioux City;4590;b_us_ia_storm_lake;Storm Lake;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_sioux_city;Sioux City;4591;b_us_ia_cherokee;Cherokee;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_council_bluffs;Council Bluffs;4592;b_us_ia_council_bluffs;Council Bluffs;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_council_bluffs;Council Bluffs;4593;b_us_ia_harlan;Harlan;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_council_bluffs;Council Bluffs;4594;b_us_ia_atlantic;Atlantic;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_council_bluffs;Council Bluffs;4595;b_us_ia_red_oak;Red Oak;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_fort_dodge;Fort Dodge;4596;b_us_ia_fort_dodge;Fort Dodge;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_fort_dodge;Fort Dodge;4597;b_us_ia_carroll;Carroll;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_fort_dodge;Fort Dodge;4598;b_us_ia_denison;Denison;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_sd_brandon;Brandon;4599;b_us_ia_sioux_center;Sioux Center;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_sd_brandon;Brandon;4600;b_us_sd_brandon;Brandon;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_sd_brandon;Brandon;4601;b_us_ia_alta;Alta;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_spencer;Spencer;4602;b_us_ia_spencer;Spencer;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_spencer;Spencer;4603;b_us_ia_algona;Algona;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_spencer;Spencer;4604;b_us_ia_estherville;Estherville;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_guthrie;Guthrie;4605;b_us_ia_creston;Creston;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_guthrie;Guthrie;4606;b_us_ia_greenfield;Greenfield;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_moingona;c_us_ia_guthrie;Guthrie;4607;b_us_ia_corning;Corning;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_cedar_rapids;Cedar Rapids;4608;b_us_ia_cedar_rapids0;Cedar Rapids;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_cedar_rapids;Cedar Rapids;4609;b_us_ia_cedar_rapids;Cedar Rapids;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_waterloo;Waterloo;4610;b_us_ia_waterloo;Waterloo;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_waterloo;Waterloo;4611;b_us_ia_oelwein;Oelwein;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_waterloo;Waterloo;4612;b_us_ia_evansdale;Evansdale;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4613;b_us_ia_marshalltown;Marshalltown;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4614;b_us_ia_ottumwa;Ottumwa;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4615;b_us_ia_oskaloosa;Oskaloosa;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_burlington;Burlington;4616;b_us_ia_burlington;Burlington;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_burlington;Burlington;4617;b_us_ia_fairfield;Fairfield;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_burlington;Burlington;4618;b_us_ia_fort_madison;Fort Madison;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4619;b_us_ia_marshalltown0;Marshalltown;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4620;b_us_ia_fort_dodge0;Fort Dodge;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_iowa;c_us_ia_marshalltown;Marshalltown;4621;b_us_ia_hampton;Hampton;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_rochester;Rochester;4622;b_us_mn_rochester;Rochester;uplander;viking;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_rochester;Rochester;4623;b_us_mn_northfield;Northfield;uplander;viking;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_rochester;Rochester;4624;b_us_mn_lake_city;Lake City;uplander;viking;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_mason_city;Mason City;4625;b_us_ia_mason_city;Mason City;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_mason_city;Mason City;4626;b_us_mn_austin;Austin;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_mason_city;Mason City;4627;b_us_ia_humboldt;Humboldt;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_dubuque;Dubuque;4628;b_us_ia_dubuque;Dubuque;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_dubuque;Dubuque;4629;b_us_ia_decorah;Decorah;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_ia_dubuque;Dubuque;4630;b_us_wi_prairie_du_chien;Prairie du Chien;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_winona;Winona;4631;b_us_mn_winona;Winona;uplander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_winona;Winona;4632;b_us_mn_stewartville;Stewartville;uplander;catholic;plains;castle_holding
e_heartland;k_iowa;d_driftless;c_us_mn_winona;Winona;4633;b_us_ia_cresco;Cresco;uplander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_ia_davenport;Davenport;4634;b_us_ia_davenport;Davenport;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_ia_davenport;Davenport;4635;b_us_ia_muscatine;Muscatine;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_ia_davenport;Davenport;4636;b_us_ia_maquoketa;Maquoketa;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_il_rock_island;Rock Island;4637;b_us_il_moline;Moline;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_il_rock_island;Rock Island;4638;b_us_il_galesburg;Galesburg;heartlander;catholic;plains;castle_holding
e_heartland;k_iowa;d_quad_cities;c_us_il_rock_island;Rock Island;4639;b_us_il_aledo;Aledo;heartlander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_omaha;Omaha;4640;b_us_ne_omaha;Omaha;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_omaha;Omaha;4641;b_us_ne_lincoln;Lincoln;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_omaha;Omaha;4642;b_us_ne_nebraska_city;Nebraska City;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_omaha;Omaha;4643;b_us_ne_wahoo;Wahoo;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_grand_island;Grand Island;4644;b_us_ne_grand_island;Grand Island;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_grand_island;Grand Island;4645;b_us_ne_hastings;Hastings;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_grand_island;Grand Island;4646;b_us_ne_lexington;Lexington;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_fremont;Fremont;4647;b_us_ne_fremont;Fremont;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_fremont;Fremont;4648;b_us_ne_south_sioux_city;South Sioux City;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_fremont;Fremont;4649;b_us_ne_schuyler;Schuyler;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_columbus;Columbus;4650;b_us_ne_york;York;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_columbus;Columbus;4651;b_us_ne_columbus;Columbus;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_columbus;Columbus;4652;b_us_ne_geneva;Geneva;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_norfolk;Norfolk;4653;b_us_ne_norfolk;Norfolk;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_norfolk;Norfolk;4654;b_us_ne_wayne;Wayne;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_norfolk;Norfolk;4655;b_us_ne_hartington;Hartington;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_saint_paul;Saint Paul;4656;b_us_ne_saint_paul;Saint Paul;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_saint_paul;Saint Paul;4657;b_us_ne_albion;Albion;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_saint_paul;Saint Paul;4658;b_us_ne_greeley;Greeley;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_o_neill;O'Neill;4659;b_us_ne_o_neill;O'Neill;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_o_neill;O'Neill;4660;b_us_ne_neligh;Neligh;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_nebraska;c_us_ne_o_neill;O'Neill;4661;b_us_ne_creighton;Creighton;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_wichita;Wichita;4662;b_us_ks_wichita;Wichita;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_wichita;Wichita;4663;b_us_ks_hutchinson;Hutchinson;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_wichita;Wichita;4664;b_us_ks_kingman;Kingman;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_garden_city;Garden City;4665;b_us_ks_garden_city;Garden City;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_garden_city;Garden City;4666;b_us_ks_scott_city;Scott City;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_garden_city;Garden City;4667;b_us_ks_garden_city0;Garden City;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_dodge_city;Dodge City;4668;b_us_ks_dodge_city;Dodge City;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_dodge_city;Dodge City;4669;b_us_ks_cimarron;Cimarron;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_dodge_city;Dodge City;4670;b_us_ks_kinsley;Kinsley;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_liberal;Liberal;4671;b_us_ks_liberal;Liberal;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_liberal;Liberal;4672;b_us_ks_hugoton;Hugoton;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_liberal;Liberal;4673;b_us_ks_elkhart;Elkhart;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_liberal;Liberal;4674;b_us_co_pritchett;Pritchett;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_pratt;Pratt;4675;b_us_ks_pratt;Pratt;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_pratt;Pratt;4676;b_us_ks_anthony;Anthony;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_chisholm;c_us_ks_pratt;Pratt;4677;b_us_ks_medicine_lodge;Medicine Lodge;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_topeka;Topeka;4678;b_us_ks_topeka;Topeka;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_topeka;Topeka;4679;b_us_ks_holton;Holton;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_topeka;Topeka;4680;b_us_ks_silver_lake;Silver Lake;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_manhattan;Manhattan;4681;b_us_ks_manhattan;Manhattan;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_manhattan;Manhattan;4682;b_us_ks_junction_city;Junction City;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_manhattan;Manhattan;4683;b_us_ks_wamego;Wamego;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_manhattan;Manhattan;4684;b_us_ks_herington;Herington;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_manhattan;Manhattan;4685;b_us_ks_grandview_plaza;Grandview Plaza;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_salina;Salina;4686;b_us_ks_salina;Salina;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_salina;Salina;4687;b_us_ks_great_bend;Great Bend;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_salina;Salina;4688;b_us_ks_mcpherson;McPherson;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_salina;Salina;4689;b_us_ks_ellsworth;Ellsworth;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ne_beatrice;Beatrice;4690;b_us_ne_beatrice;Beatrice;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ne_beatrice;Beatrice;4691;b_us_ks_concordia;Concordia;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ne_beatrice;Beatrice;4692;b_us_ks_belleville;Belleville;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_emporia;Emporia;4693;b_us_ks_emporia;Emporia;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_emporia;Emporia;4694;b_us_ks_el_dorado;El Dorado;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_emporia;Emporia;4695;b_us_ks_hillsboro;Hillsboro;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_atchison;Atchison;4696;b_us_ks_atchison;Atchison;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_atchison;Atchison;4697;b_us_ne_falls_city;Falls City;grangelander;catholic;plains;castle_holding
e_heartland;k_platte;d_kansas;c_us_ks_atchison;Atchison;4698;b_us_ks_marysville;Marysville;grangelander;catholic;steppe;castle_holding
e_heartland;k_platte;d_smoky_hills;c_us_ne_north_platte;North Platte;4699;b_us_ne_north_platte;North Platte;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_smoky_hills;c_us_ne_north_platte;North Platte;4700;b_us_ne_mccook;McCook;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_smoky_hills;c_us_ne_north_platte;North Platte;4701;b_us_ne_holdrege;Holdrege;grangelander;real_road;steppe;castle_holding
e_heartland;k_platte;d_smoky_hills;c_us_ks_hays;Hays;4702;b_us_ks_hays;Hays;grangelander;real_road;steppe;castle_holding
